fecha,segmento,marca,id_producto,ventas_litros,precio,distancia_ponderada,dummy_folleto,Precios_Leche,Precios_electricidad,Precios_gasóleo
2023-01-29,CLASICA,MDD,CLASICA_MDD,20975827.472,0.9171,0.9639610000000001,1,0.599,77.938,159.169
2023-01-29,CLASICA,CELTA,CLASICA_CELTA,158232.5207,1.0799,0.229535,1,0.599,77.938,159.169
2023-01-29,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,546598.429,0.8924,0.098661,0,0.599,77.938,159.169
2023-01-29,CLASICA,PASCUAL,CLASICA_PASCUAL,2075053.9254,1.2677,0.8198000000000001,1,0.599,77.938,159.169
2023-02-05,CLASICA,COVAP,CLASICA_COVAP,490476.0826,1.0991,0.107794,1,0.603,87.733,149.175
2023-02-05,CLASICA,PULEVA,CLASICA_PULEVA,640982.4516,1.0692,0.20400300000000002,1,0.603,87.733,149.175
2023-02-05,CLASICA,ASTURIANA,CLASICA_ASTURIANA,6784601.3869,1.146,0.960694,1,0.603,87.733,149.175
2023-02-05,CLASICA,MDD,CLASICA_MDD,21876033.267,0.9177,0.96722,1,0.603,87.733,149.175
2023-02-05,CLASICA,CELTA,CLASICA_CELTA,153002.2646,1.0882,0.221725,0,0.603,87.733,149.175
2023-02-05,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,566574.1444,0.8925,0.09371399999999999,0,0.603,87.733,149.175
2023-02-05,CLASICA,PASCUAL,CLASICA_PASCUAL,2052720.0507,1.2628,0.811279,1,0.603,87.733,149.175
2023-02-12,CLASICA,COVAP,CLASICA_COVAP,460970.946,1.1056,0.106117,0,0.603,87.733,149.175
2023-02-12,CLASICA,PULEVA,CLASICA_PULEVA,590675.1796,1.0798,0.20279,1,0.603,87.733,149.175
2023-02-12,CLASICA,ASTURIANA,CLASICA_ASTURIANA,6469173.0657,1.1498,0.9614539999999999,1,0.603,87.733,149.175
2023-02-12,CLASICA,MDD,CLASICA_MDD,21000205.2984,0.9166,0.966946,1,0.603,87.733,149.175
2023-02-12,CLASICA,CELTA,CLASICA_CELTA,156471.4208,1.0847,0.232702,0,0.603,87.733,149.175
2023-02-12,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,536990.9482,0.8913,0.089622,0,0.603,87.733,149.175
2023-02-12,CLASICA,PASCUAL,CLASICA_PASCUAL,2007105.7138,1.2606,0.8069799999999999,1,0.603,87.733,149.175
2023-02-19,CLASICA,COVAP,CLASICA_COVAP,444346.202,1.1074,0.10717,0,0.603,87.733,149.175
2023-02-19,CLASICA,PULEVA,CLASICA_PULEVA,535179.4102,1.0978,0.200683,1,0.603,87.733,149.175
2023-02-19,CLASICA,ASTURIANA,CLASICA_ASTURIANA,6133568.0549,1.1506,0.963743,1,0.603,87.733,149.175
2023-02-19,CLASICA,MDD,CLASICA_MDD,19765395.6502,0.9166,0.966341,1,0.603,87.733,149.175
2023-02-19,CLASICA,CELTA,CLASICA_CELTA,151936.3968,1.0906,0.226192,0,0.603,87.733,149.175
2023-02-19,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,533208.7309,0.8872,0.087966,0,0.603,87.733,149.175
2023-02-19,CLASICA,PASCUAL,CLASICA_PASCUAL,1911015.428,1.2614,0.801009,1,0.603,87.733,149.175
2023-02-26,CLASICA,COVAP,CLASICA_COVAP,468317.1546,1.0992,0.106098,1,0.603,87.733,149.175
